,product_parent,product_title,star_rating,helpful_votes,total_votes,vine,verified_purchase,review_headline,review_body,review_date,review_headline_body,words,sentiment,sentiment_val,helpful_rate,c,r
64,771401205,"whirlpool wmc20005yw  countertop microwave, 0.5 cu. ft., white",4.0,0.0,0.0,0.0,1.0,Love it!,"I was reluctant to get a microwave because of limited counter space that I have in my tiny apartment, so I talked myself out of not needing a microwave. But then I realize how convenient it is to have one and found this one that's just the right size, that's when I knew I had to get it. But don't let its size fool you...it can fit a full sized dinner plate. Five star for sleek design and function. Love it!",2015-08-06,"Love it! I was reluctant to get a microwave because of limited counter space that I have in my tiny apartment, so I talked myself out of not needing a microwave. But then I realize how convenient it is to have one and found this one that's just the right size, that's when I knew I had to get it. But don't let its size fool you...it can fit a full sized dinner plate. Five star for sleek design and function. Love it!",83,neu,3.63265306122449,0.0,0.0,0.0
65,423421857,danby 0.7 cu.ft. countertop microwave,4.0,0.0,0.0,0.0,1.0,"Great price, great microwave","The microwave does what it's supposed to do and is easy to use. I like the express settings so when you press any single digit it automatically puts in that amount of minutes. It is great for urban kitchen needs. For smaller kitchens, doesn't take up too much space or for bringing up flights of stairs it is nice and light. Really compact, heats up food well. Great for the price.",2015-08-06,"Great price, great microwave The microwave does what it's supposed to do and is easy to use. I like the express settings so when you press any single digit it automatically puts in that amount of minutes. It is great for urban kitchen needs. For smaller kitchens, doesn't take up too much space or for bringing up flights of stairs it is nice and light. Really compact, heats up food well. Great for the price.",75,neu,3.826984126984127,0.0,0.0,0.0
66,523301568,microwave cavity paint 98qbp0302,4.0,2.0,2.0,0.0,1.0,Very good but smelly,"Our microwave was working fine, but had a number of rusty spots.  I cleaned the inside really well and sanded the spots to bare metal.  There was enough paint in the can to cover the spots as well as put a light layer on the remainder of the interior.  i.e. to give a uniform color appearance.  The only issue is that it took a week for it to air out.  You could still smell it a couple of weeks later.  But eventually it went away.  Overall, I'm happy.  The 10-yr microwave continues to work well and now it looks nice again too.",2015-08-05,"Very good but smelly Our microwave was working fine, but had a number of rusty spots.  I cleaned the inside really well and sanded the spots to bare metal.  There was enough paint in the can to cover the spots as well as put a light layer on the remainder of the interior.  i.e. to give a uniform color appearance.  The only issue is that it took a week for it to air out.  You could still smell it a couple of weeks later.  But eventually it went away.  Overall, I'm happy.  The 10-yr microwave continues to work well and now it looks nice again too.",106,neu,3.613939393939394,1.0,0.0003899395593682979,0.0014605428101086655
67,692404913,samsung counter top microwave,4.0,2.0,2.0,0.0,1.0,A real beauty!,What a beautiful micro.  I love it.  Works great.,2015-08-05,A real beauty! What a beautiful micro.  I love it.  Works great.,12,pos,4.2,1.0,0.0003899395593682979,0.0016067401378115555
68,423421857,danby 0.7 cu.ft. countertop microwave,4.0,0.0,0.0,0.0,1.0,Very satisfied,"For the low price, it works very well. Compact and nice looking.",2015-08-05,"Very satisfied For the low price, it works very well. Compact and nice looking.",14,neu,3.725,0.0,0.0,0.0
69,109226352,whirlpool wmc20005yb 0.5 cu. ft. black countertop microwave,5.0,0.0,0.0,0.0,1.0,excellent!,"Excellent! I love the shape and size, perfect for a small kitchen",2015-08-04,"excellent! Excellent! I love the shape and size, perfect for a small kitchen",13,pos,4.3,0.0,0.0,0.0
70,423421857,danby 0.7 cu.ft. countertop microwave,4.0,0.0,0.0,0.0,1.0,Better than expected!,Had not heard of this brand. Was a little unsure about purchasing.  Really nice looking and very quiet!  Great value!,2015-08-04,Better than expected! Had not heard of this brand. Was a little unsure about purchasing.  Really nice looking and very quiet!  Great value!,23,neu,3.595833333333333,0.0,0.0,0.0
72,731025324,whirlpool wmh31017aw microwave,5.0,0.0,0.0,0.0,1.0,Five Stars,very good,2015-08-04,Five Stars very good,4,pos,4.82,0.0,0.0,0.0
73,423421857,danby 0.7 cu.ft. countertop microwave,4.0,0.0,0.0,0.0,1.0,Five Stars,"This is the best, most efficient little microwave we have ever had.",2015-08-04,"Five Stars This is the best, most efficient little microwave we have ever had.",14,neu,3.875,0.0,0.0,0.0
74,305608994,sharp 950-watt 1-2/5-cubic-foot over-the-range microwaves,4.0,0.0,1.0,0.0,1.0,Five Stars,Easily installed it is both attractive and operates easily,2015-08-03,Five Stars Easily installed it is both attractive and operates easily,11,pos,4.111111111111111,0.0,0.0,0.0
75,771401205,"whirlpool wmc20005yw  countertop microwave, 0.5 cu. ft., white",4.0,0.0,0.0,0.0,1.0,This is the perfect size for the space we have and I think ...,This is the perfect size for the space we have and I think it's the only one that will fit! And good quality.,2015-08-02,This is the perfect size for the space we have and I think ... This is the perfect size for the space we have and I think it's the only one that will fit! And good quality.,37,pos,4.28,0.0,0.0,0.0
76,565072108,lg over-the-range microwave oven with 300 cfm venting system,3.0,21.0,22.0,0.0,1.0,Not very happy with the new design,"I had the older version 2083ST and it stopped working so I replaced it with this microwave - has identical size and older model does not exist.<br /><br />Two aspects were problematic from the prior model - one of the mounting screws was located in the wrong position, thankfully the wall bracket and one of the screws aligned perfectly. So had to drill one more screw. However, the two screws are not symmetrical i..e the distance from the sides of the microwave are different. This is bad engineering, as the center of gravity is not the center.<br />Second, the interior is grey, so we cannot be see the food cooking. Moreover, the bottom of the outside panel is tinted (or black) so unless you are 6 ft tall, you cannot see the very dark interior with very small light.<br />Further, the microwave arrived with the mounting bracket (which was located at the top of the microwave carton) bent; thankfully, we had the older one, we did not have to use it.<br />Overall, disappointed with LG design and there is no backward compatibility with older models.",2015-08-02,"Not very happy with the new design I had the older version 2083ST and it stopped working so I replaced it with this microwave - has identical size and older model does not exist.<br /><br />Two aspects were problematic from the prior model - one of the mounting screws was located in the wrong position, thankfully the wall bracket and one of the screws aligned perfectly. So had to drill one more screw. However, the two screws are not symmetrical i..e the distance from the sides of the microwave are different. This is bad engineering, as the center of gravity is not the center.<br />Second, the interior is grey, so we cannot be see the food cooking. Moreover, the bottom of the outside panel is tinted (or black) so unless you are 6 ft tall, you cannot see the very dark interior with very small light.<br />Further, the microwave arrived with the mounting bracket (which was located at the top of the microwave carton) bent; thankfully, we had the older one, we did not have to use it.<br />Overall, disappointed with LG design and there is no backward compatibility with older models.",192,neu,2.970867132867133,0.9545454545454546,0.003908257856395895,0.011833129731649149
77,423421857,danby 0.7 cu.ft. countertop microwave,3.0,0.0,0.0,0.0,1.0,Four Stars,I wonder if they will ever produce a microwave that only beeps once!,2015-08-02,Four Stars I wonder if they will ever produce a microwave that only beeps once!,15,neu,3.0,0.0,0.0,0.0
78,692404913,samsung counter top microwave,5.0,0.0,0.0,0.0,1.0,Five Stars,I m happy with it,2015-08-01,Five Stars I m happy with it,7,pos,4.6,0.0,0.0,0.0
79,423421857,danby 0.7 cu.ft. countertop microwave,4.0,0.0,0.0,0.0,1.0,Looks great. Works great,"Looks great. Works great. I've been using it since May, probably daily, and haven't had any issues at all. It's stainless on the inside as well, so it wipes clean easily. Food and beverages seem to heat evenly. Great deal!",2015-08-01,"Looks great. Works great Looks great. Works great. I've been using it since May, probably daily, and haven't had any issues at all. It's stainless on the inside as well, so it wipes clean easily. Food and beverages seem to heat evenly. Great deal!",44,pos,4.155555555555556,0.0,0.0,0.0
80,464779766,"samsung mc11h6033ct countertop convection microwave with 1.1 cu. ft. capacity, slim fry technology, grilling element, ceramic enamel interior, drop down door, and eco mode in stainless steel",4.0,0.0,0.0,0.0,1.0,Five Stars,Love the versatality of this oven!,2015-08-01,Five Stars Love the versatality of this oven!,8,pos,4.25,0.0,0.0,0.0
81,423421857,danby 0.7 cu.ft. countertop microwave,4.0,0.0,0.0,0.0,1.0,Great Microwave.,It's large but heats food up quickly and is easy to use. Only 4 star because of it's size. Make sure you have room. Mine is above my fridge which makes the push button to open the door ideal rather than pulling the door handle.,2015-08-01,Great Microwave. It's large but heats food up quickly and is easy to use. Only 4 star because of it's size. Make sure you have room. Mine is above my fridge which makes the push button to open the door ideal rather than pulling the door handle.,47,neu,3.706878306878307,0.0,0.0,0.0
82,991090482,ge pvm9179sfss profile 1.7 cu. ft. stainless steel over-the-range microwave - convection,4.0,2.0,2.0,0.0,1.0,We've been very happy with this,"We've been very happy with this.  Not sure I liked the dial at first, but being able to dial in extra time is quick and efficient.",2015-08-01,"We've been very happy with this We've been very happy with this.  Not sure I liked the dial at first, but being able to dial in extra time is quick and efficient.",32,neu,3.8583333333333334,1.0,0.0003899395593682979,0.001516409895842861
