,product_parent,product_title,star_rating,helpful_votes,total_votes,vine,verified_purchase,review_headline,review_body,review_date,review_headline_body,words,sentiment,sentiment_val,helpful_rate,c,r
1145,473538559,"philips aventbpa free soothie pacifier, 3+ months, green, 2 count",3.0,0.0,0.0,0.0,0.0,Four Stars,he doesn’t like it,2015-07-06,Four Stars he doesn’t like it,6,neu,3.0,0.0,0.0,0.0
1230,218530709,"philips avent translucent orthodontic infant pacifier, 0-6 months",2.0,47.0,51.0,0.0,0.0,Horrible!!,I washed these pacifiers with soap and I rinsed it very well but I guess there was some soap stuck inside because when I gave it to my 2 week old daughter there was soap bubbles coming out of her mouth!!! When I took the paci from her it was full of soap!!,2015-07-01,Horrible!! I washed these pacifiers with soap and I rinsed it very well but I guess there was some soap stuck inside because when I gave it to my 2 week old daughter there was soap bubbles coming out of her mouth!!! When I took the paci from her it was full of soap!!,54,neu,2.97109375,0.9215686274509803,0.02076401030210742,0.05534548352390985
1247,364399161,"mam newborn start orthodontic pacifier, boy, 0+ months, 2-count",4.0,1.0,1.0,0.0,0.0,My mom used MAM bottles with us 24 years ago ...,"My mom used MAM bottles with us 24 years ago, so my first choice when picking a bottle and pacifier system was MAM. Our newborn took these at two days old. Absolute lifesaver when she's overtired and wants to comfort suckle when I can't just drop what I'm doing (usually changing her) and let her comfort nurse. We had 0 nipple confusion problems with these. She's gone back and forth from breast to bottle from day one. The self-sterilising feature is life-saver number two. Much easier to just pop them in the microwave than to boil anything.",2015-06-30,"My mom used MAM bottles with us 24 years ago ... My mom used MAM bottles with us 24 years ago, so my first choice when picking a bottle and pacifier system was MAM. Our newborn took these at two days old. Absolute lifesaver when she's overtired and wants to comfort suckle when I can't just drop what I'm doing (usually changing her) and let her comfort nurse. We had 0 nipple confusion problems with these. She's gone back and forth from breast to bottle from day one. The self-sterilising feature is life-saver number two. Much easier to just pop them in the microwave than to boil anything.",108,neu,3.2,1.0,0.00047938638542665386,0.0016672563934834427
1290,719101633,"nuk newborn 100% silicone orthodontic pacifier in assorted colors, 0-3 months (2 count)",2.0,2.0,4.0,0.0,0.0,Don't buy!!!,This item has a Proposition 65 warning!!! You can click on it in the product description and read yourself. Don't buy!!!,2015-06-27,Don't buy!!! This item has a Proposition 65 warning!!! You can click on it in the product description and read yourself. Don't buy!!!,23,neu,3.0,0.5,0.00047938638542665386,0.0012731133827250589
1299,246038397,"philips avent bpa free soothie pacifier, 0-3 months, 2 pack, packaging may vary",4.0,0.0,0.0,0.0,0.0,Philips Avent 2 Piece Free Soothie,Pacifiers are fine. They serve the purpose.,2015-06-27,Philips Avent 2 Piece Free Soothie Pacifiers are fine. They serve the purpose.,13,neu,3.8166666666666664,0.0,0.0,0.0
1430,572944212,wubbanub soft toy and pacifier,3.0,0.0,0.0,0.0,0.0,The same type of pacifier they have at the hospital ...,"The same type of pacifier they have at the hospital. So if you have a baby that only wants the ugly green paci, this is a much cuter option!",2015-06-24,"The same type of pacifier they have at the hospital ... The same type of pacifier they have at the hospital. So if you have a baby that only wants the ugly green paci, this is a much cuter option!",40,neu,2.8714285714285714,0.0,0.0,0.0
1433,892851560,pipila portable pacifier sterilizer,2.0,0.0,0.0,0.0,0.0,"It was a gift for my daughter, but she ...","It was a gift for my daughter, but she sent it back because the package had been opened and it possibly had been used.",2015-06-23,"It was a gift for my daughter, but she ... It was a gift for my daughter, but she sent it back because the package had been opened and it possibly had been used.",34,neu,3.0,0.0,0.0,0.0
1490,450475749,wubbanub brown monkey pacifier,5.0,0.0,0.0,0.0,0.0,Five Stars,It's greaT,2015-06-20,Five Stars It's greaT,4,pos,4.6,0.0,0.0,0.0
1493,130912179,"tommee tippee closer to nature everyday pacifier 2 pack, 0-3 months",4.0,4.0,4.0,0.0,0.0,"Trusted brand, great product at always","We used Tomme Tippee bottles for my third born, my sister is now pregnant and we have gotten her all the Tommee Tippee closer to nature bottles, and now the pacifiers. I love that these make the transitions from bottle to pacifier easier, and she already loves the brand Tomme Tippee.<br /><br />I received this product at a reduced cost in exchange for my personal and unbiased review.",2015-06-20,"Trusted brand, great product at always We used Tomme Tippee bottles for my third born, my sister is now pregnant and we have gotten her all the Tommee Tippee closer to nature bottles, and now the pacifiers. I love that these make the transitions from bottle to pacifier easier, and she already loves the brand Tomme Tippee.<br /><br />I received this product at a reduced cost in exchange for my personal and unbiased review.",74,neu,3.6533333333333333,1.0,0.0019175455417066154,0.007214491355633747
1496,719101633,"nuk newborn 100% silicone orthodontic pacifier in assorted colors, 0-3 months (2 count)",4.0,0.0,0.0,0.0,0.0,Perfect for newborns,My daughter loves these. I bought about 6 different kinds and she gagged on them all until I bought this one. It's nice and short and thin for their little newborn mouths,2015-06-20,Perfect for newborns My daughter loves these. I bought about 6 different kinds and she gagged on them all until I bought this one. It's nice and short and thin for their little newborn mouths,35,neu,3.3375,0.0,0.0,0.0
1499,246038397,"philips avent bpa free soothie pacifier, 0-3 months, 2 pack, packaging may vary",4.0,0.0,0.0,0.0,0.0,Great item to have for new born,"Great item to have for new born. He loves this item over other new born pacifiers. He is 10 days old. And no worries he nurses as well. At the hospital they don't suggest new borns to use pacifiers, reason: may confuse them taking nipples. I have no problem, and he calms down very easily while I am changing him or putting him to sleep. I highly recommend it.<br />It doesn't have hole to put pacifier clip on, we made a little hole to attach it. No problem. Totally worth the money.",2015-06-20,"Great item to have for new born Great item to have for new born. He loves this item over other new born pacifiers. He is 10 days old. And no worries he nurses as well. At the hospital they don't suggest new borns to use pacifiers, reason: may confuse them taking nipples. I have no problem, and he calms down very easily while I am changing him or putting him to sleep. I highly recommend it.<br />It doesn't have hole to put pacifier clip on, we made a little hole to attach it. No problem. Totally worth the money.",99,neu,3.4308818958818956,0.0,0.0,0.0
1512,364133280,philips avent bpa free night time pacifier,5.0,0.0,0.0,0.0,0.0,Five Stars,than you good product,2015-06-19,Five Stars than you good product,6,pos,4.4,0.0,0.0,0.0
1516,392768822,wubbanub infant pacifier - giraffe,4.0,0.0,0.0,0.0,0.0,... --- my sister says hands down it was the best baby gift she received,"I bought this for my niece --- my sister says hands down it was the best baby gift she received. My niece loves it! She likes to suck on the pacifier and playing with the soft texture of the giraffe --- plus, the weight of the giraffe allows the pacifier to sit nicely in her mouth when she's laying down. Ordering a second one :)",2015-06-19,"... --- my sister says hands down it was the best baby gift she received I bought this for my niece --- my sister says hands down it was the best baby gift she received. My niece loves it! She likes to suck on the pacifier and playing with the soft texture of the giraffe --- plus, the weight of the giraffe allows the pacifier to sit nicely in her mouth when she's laying down. Ordering a second one :)",80,neu,3.6074074074074076,0.0,0.0,0.0
1642,449819764,wubbanub infant pacifier - tiger,4.0,0.0,0.0,0.0,0.0,"Great product, Great company!",Great product that becomes your child's go to pacifier. I've bought several over the years.  One even fell apart and the company stood behind their product and helped me to replace it. Thanks WubbaNub!,2015-06-18,"Great product, Great company! Great product that becomes your child's go to pacifier. I've bought several over the years.  One even fell apart and the company stood behind their product and helped me to replace it. Thanks WubbaNub!",38,neu,3.816666666666667,0.0,0.0,0.0
1650,246038397,"philips avent bpa free soothie pacifier, 0-3 months, 2 pack, packaging may vary",4.0,0.0,0.0,0.0,0.0,My first baby didn't like pacifers so the second time around I didn't give ...,"My first baby didn't like pacifers so the second time around I didn't give them much thought. I put these on my wish list as an after thought. Boy was I wrong about that. These might be the number one used baby product in our house (besides maybe mybreastfriend feeding pillow, that thing is magic!). I'm super glad I thought to add them to my registry.",2015-06-17,"My first baby didn't like pacifers so the second time around I didn't give ... My first baby didn't like pacifers so the second time around I didn't give them much thought. I put these on my wish list as an after thought. Boy was I wrong about that. These might be the number one used baby product in our house (besides maybe mybreastfriend feeding pillow, that thing is magic!). I'm super glad I thought to add them to my registry.",81,neu,3.3685185185185187,0.0,0.0,0.0
